KEY1;PAT_Seq_ID;Country;CROP_SEASON;SEASON_NO;OLD_PAT_ID;TRIAL_NAME;TRIAL_TYPE;TRIAL_INSTANCE;NOTES_4_EXCLUDE;Trial_Operator;Org_Partner;Org_Partner_Type;Org_Partner_Country;Org_Partner_Status;LOCATION_NAME;MACRO_REGION;LOCATION_ID;SITE_NAME;Org_Abbrev_3_letters;REP_NO;BLOCK_NO;PLOT_NO;ENTRY_NO;Crop_Variety;Commercial1_Commercial2;Control;PAT_GID;PL_EMERG_COUNT;PL_EMERG_PCT;FLW_DATE;FLW_DAYS;FLW_CL;Leaf_shape_R1;PUB_CL;MAT_DATE;MAT_DAYS;PL_Lodging;Podding_MAT;Pod_Shattering;R8_PL_Height;NET_PLOT_AREA;NET_PLOT_YLD;WGT_100_SEEDS;MOIST_PCT;GRAIN_YLD_13PCT;AGRONOMICS;R6_BB_Sev;R6_BP_Sev;R6_BS_Sev;R6_BTS_Sev;R6_CLB_Sev;R6_DM_Sev;R6_MLS_Sev;R6_FELS_Sev;R6_RLB_Sev;R6_RUST_Sev;R6_RUST_RRT;R6_Others_Sev;PROTEIN;OIL;Hilum;PLANT_DATE;HARV_DATE;SITE_LAT;SITE_LONG;SITE_ALT;IRRIGATION;TRIAL_STATUS;Org_Source;Org_Source_Type;Org_Source_Country;Org_Acronym
S18_2_ZW_SCL5Banket_SCL29CLARK-63K2;620835327;Zimbabwe;2018;2;PAT-048;S18_2_ZW_SCL5;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Banket_SCL;ME1;;;SCL;2;9;41;29;CLARK-63K;;No;9;0;0;;0;;;;;0;1;0;0;85;0;1160;13;11;2376;YES;0;0;0;0;0;0;0;0;0;0;0;0;43,14;20,69;;12/04/2018;4/26/2019;-176,425;30,399,997;1260;Rainfed;READY_FOR_ANALYSIS;Ethiopian Institute of Agricultural Research (EIAR);Public;Ethiopia;EIAR (Ethiopia)
S18_2_ZW_SCL5Banket_SCL20TGx 2014-5GM2;-1400945290;Zimbabwe;2018;2;PAT-048;S18_2_ZW_SCL5;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Banket_SCL;ME1;;;SCL;2;9;42;20;TGx 2014-5GM;;No;85;0;0;;0;;;;;0;2;0;0;90;0;1120;17;9;2332,69;YES;0;0;0;0;0;0;0;0;0;0;0;0;43,18;19,47;;12/04/2018;4/26/2019;-176,425;30,399,997;1260;Rainfed;READY_FOR_ANALYSIS;International Institute of Tropical Agriculture (IITA);Public;Zambia;IITA (Zambia)
S18_2_ZW_SCL5Banket_SCL13SC SIGNAL2;-329782191;Zimbabwe;2018;2;PAT-048;S18_2_ZW_SCL5;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Banket_SCL;ME1;;;SCL;2;9;43;13;SC SIGNAL;;Yes;103;0;0;;0;;;;;0;2;0;0;115;0;1510;15;11;3085,95;YES;0;0;0;0;0;0;0;0;0;0;0;0;40,09;20,09;;12/04/2018;4/26/2019;-176,425;30,399,997;1260;Rainfed;READY_FOR_ANALYSIS;SeedCo;Private;Zimbabwe;SeedCo (Zimbabwe)
S18_2_ZW_SCL5Banket_SCL10Panorama 32;-479071982;Zimbabwe;2018;2;PAT-048;S18_2_ZW_SCL5;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Banket_SCL;ME1;;;SCL;2;9;44;10;Panorama 3;;No;120;0;0;;0;;;;;0;1;0;0;165;0;838;13;9;1756,91;YES;0;0;0;0;0;0;0;0;0;0;0;0;39,57;20,95;;12/04/2018;4/26/2019;-176,425;30,399,997;1260;Rainfed;READY_FOR_ANALYSIS;Semillas Panorama SAS;Private;Colombia;S. Panorama (Colombia)
S18_2_ZW_SCL5Banket_SCL6Lukanga2;-1576917294;Zimbabwe;2018;2;PAT-048;S18_2_ZW_SCL5;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Banket_SCL;ME1;;;SCL;2;9;45;6;Lukanga;;No;57;0;0;;0;;;;;0;3;0;0;105;0;1040;15;10;2146,94;YES;0;0;0;0;0;0;0;0;0;0;0;0;37,95;21,56;;12/04/2018;4/26/2019;-176,425;30,399,997;1260;Rainfed;READY_FOR_ANALYSIS;ZamSeed;Private;Zambia;ZamSeed (Zambia)
S18_2_ZW_SCL5Banket_SCL26SSS5002;675852815;Zimbabwe;2018;2;PAT-048;S18_2_ZW_SCL5;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Banket_SCL;ME1;;;SCL;2;10;46;26;SSS500;;No;127;0;0;;0;;;;;0;1;0;0;50;0;800;15;11;1645,98;YES;0;0;0;0;0;0;0;0;0;0;0;0;41,48;21,54;;12/04/2018;4/26/2019;-176,425;30,399,997;1260;Rainfed;READY_FOR_ANALYSIS;Sensako;Private;South Africa;Sensako (South Africa)
S18_2_ZW_SCL5Banket_SCL7Kaleya2;1230941623;Zimbabwe;2018;2;PAT-048;S18_2_ZW_SCL5;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Banket_SCL;ME1;;;SCL;2;10;47;7;Kaleya;;No;56;0;0;;0;;;;;0;1;0;0;100;0;930;12;10;1915,59;YES;0;0;0;0;0;0;0;0;0;0;0;0;42,5;20,66;;12/04/2018;4/26/2019;-176,425;30,399,997;1260;Rainfed;READY_FOR_ANALYSIS;ZamSeed;Private;Zambia;ZamSeed (Zambia)
S18_2_ZW_SCL5Banket_SCL4TGx 1991-22F2;1662234151;Zimbabwe;2018;2;PAT-048;S18_2_ZW_SCL5;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Banket_SCL;ME1;;;SCL;2;10;48;4;TGx 1991-22F;;No;75;0;0;;0;;;;;0;3;0;0;90;0;1190;12;10;2470,28;YES;0;0;0;0;0;0;0;0;0;0;0;0;42,39;19,09;;12/04/2018;4/26/2019;-176,425;30,399,997;1260;Rainfed;READY_FOR_ANALYSIS;International Institute of Tropical Agriculture (IITA);Public;Zambia;IITA (Zambia)
S18_2_ZW_SCL5Banket_SCL15TGx 2001-24FM2;-1264455248;Zimbabwe;2018;2;PAT-048;S18_2_ZW_SCL5;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Banket_SCL;ME1;;;SCL;2;10;49;15;TGx 2001-24FM;;No;128;0;0;;0;;;;;0;2;0;0;110;0;1030;14;10;2135,77;YES;0;0;0;0;0;0;0;0;0;0;0;0;43,16;19,86;;12/04/2018;4/26/2019;-176,425;30,399,997;1260;Rainfed;READY_FOR_ANALYSIS;International Institute of Tropical Agriculture (IITA);Public;Zambia;IITA (Zambia)
S18_2_ZW_SCL5Banket_SCL12S1150/5/222;763932654;Zimbabwe;2018;2;PAT-048;S18_2_ZW_SCL5;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Banket_SCL;ME1;;;SCL;2;10;50;12;S1150/5/22;;No;92;0;0;;0;;;;;0;3;0;0;95;0;1300;17;11;2671,72;YES;0;0;0;0;0;0;0;0;0;0;0;0;41,49;20,55;;12/04/2018;4/26/2019;-176,425;30,399,997;1260;Rainfed;READY_FOR_ANALYSIS;SeedCo;Private;Zimbabwe;SeedCo (Zimbabwe)
S18_2_ZW_SCL5Banket_SCL9Panorama 3582;1726625548;Zimbabwe;2018;2;PAT-048;S18_2_ZW_SCL5;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Banket_SCL;ME1;;;SCL;2;11;51;9;Panorama 358;;No;121;0;0;;0;;;;;0;4;0;0;165;0;823;12;9;1723,57;YES;0;0;0;0;0;0;0;0;0;0;0;0;42,5;18,97;;12/04/2018;4/26/2019;-176,425;30,399,997;1260;Rainfed;READY_FOR_ANALYSIS;Semillas Panorama SAS;Private;Colombia;S. Panorama (Colombia)
S18_2_ZW_SCL5Banket_SCL30SC SENTINEL2;230900298;Zimbabwe;2018;2;PAT-048;S18_2_ZW_SCL5;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Banket_SCL;ME1;;;SCL;2;11;52;30;SC SENTINEL;;Yes;102;0;0;;0;;;;;0;4;0;0;115;0;1230;16;9;2573,1;YES;0;0;0;0;0;0;0;0;0;0;0;0;41,84;21,49;;12/04/2018;4/26/2019;-176,425;30,399,997;1260;Rainfed;READY_FOR_ANALYSIS;SeedCo;Private;Zimbabwe;SeedCo (Zimbabwe)
S18_2_ZW_SCL5Banket_SCL18TGx 2014-16FM2;-990492404;Zimbabwe;2018;2;PAT-048;S18_2_ZW_SCL5;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Banket_SCL;ME1;;;SCL;2;11;53;18;TGx 2014-16FM;;No;131;0;0;;0;;;;;0;3;0;0;100;0;1340;15;11;2750,85;YES;0;0;0;0;0;0;0;0;0;0;0;0;41,83;20,94;;12/04/2018;4/26/2019;-176,425;30,399,997;1260;Rainfed;READY_FOR_ANALYSIS;International Institute of Tropical Agriculture (IITA);Public;Zambia;IITA (Zambia)
S18_2_ZW_SCL5Banket_SCL11SC SPIKE2;828598401;Zimbabwe;2018;2;PAT-048;S18_2_ZW_SCL5;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Banket_SCL;ME1;;;SCL;2;11;54;11;SC SPIKE;;Yes;104;0;0;;0;;;;;0;3;0;0;105;0;1740;16;11;3560;YES;0;0;0;0;0;0;0;0;0;0;0;0;39,47;21,28;;12/04/2018;4/26/2019;-176,425;30,399,997;1260;Rainfed;READY_FOR_ANALYSIS;SeedCo;Private;Zimbabwe;SeedCo (Zimbabwe)
S18_2_ZW_SCL5Banket_SCL3TIKOLORE2;289533243;Zimbabwe;2018;2;PAT-048;S18_2_ZW_SCL5;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Banket_SCL;ME1;;;SCL;2;11;55;3;TIKOLORE;;No;86;0;0;;0;;;;;0;3;0;0;85;0;690;11;9;1440,28;YES;0;0;0;0;0;0;0;0;0;0;0;0;41,6;19,59;;12/04/2018;4/26/2019;-176,425;30,399,997;1260;Rainfed;READY_FOR_ANALYSIS;Department of Agricultural Research Services (DARS);Public;Malawi;DARS (Malawi)
S18_2_ZW_SCL5Banket_SCL19TGx 2014-21FM2;1783002352;Zimbabwe;2018;2;PAT-048;S18_2_ZW_SCL5;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Banket_SCL;ME1;;;SCL;2;12;56;19;TGx 2014-21FM;;No;132;0;0;;0;;;;;0;3;0;0;110;0;1330;15;8;2803,7;YES;0;0;0;0;0;0;0;0;0;0;0;0;40,24;20,89;;12/04/2018;4/26/2019;-176,425;30,399,997;1260;Rainfed;READY_FOR_ANALYSIS;International Institute of Tropical Agriculture (IITA);Public;Zambia;IITA (Zambia)
S18_2_ZW_SCL5Banket_SCL8Panorama 29 I2;-2132626303;Zimbabwe;2018;2;PAT-048;S18_2_ZW_SCL5;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Banket_SCL;ME1;;;SCL;2;12;57;8;Panorama 29 I;;No;119;0;0;;0;;;;;0;4;0;0;165;0;741;12;8;1560,36;YES;0;0;0;0;0;0;0;0;0;0;0;0;41,69;20,28;;12/04/2018;4/26/2019;-176,425;30,399,997;1260;Rainfed;READY_FOR_ANALYSIS;Semillas Panorama SAS;Private;Colombia;S. Panorama (Colombia)
S18_2_ZW_SCL5Banket_SCL24S1187/5/372;1276539340;Zimbabwe;2018;2;PAT-048;S18_2_ZW_SCL5;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Banket_SCL;ME1;;;SCL;2;12;58;24;S1187/5/37;;No;125;0;0;;0;;;;;0;4;0;0;70;0;1360;15;10;2807,54;YES;0;0;0;0;0;0;0;0;0;0;0;0;40,53;19,97;;12/04/2018;4/26/2019;-176,425;30,399,997;1260;Rainfed;READY_FOR_ANALYSIS;SeedCo;Private;Zimbabwe;SeedCo (Zimbabwe)
S18_2_ZW_SCL5Banket_SCL1Makwacha2;-792920723;Zimbabwe;2018;2;PAT-048;S18_2_ZW_SCL5;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Banket_SCL;ME1;;;SCL;2;12;59;1;Makwacha;;No;63;0;0;;0;;;;;0;3;0;0;80;0;1230;16;10;2544,83;YES;0;0;0;0;0;0;0;0;0;0;0;0;42,02;20,5;;12/04/2018;4/26/2019;-176,425;30,399,997;1260;Rainfed;READY_FOR_ANALYSIS;Department of Agricultural Research Services (DARS);Public;Malawi;DARS (Malawi)
S18_2_ZW_SCL5Banket_SCL22S1079/6/72;1918631757;Zimbabwe;2018;2;PAT-048;S18_2_ZW_SCL5;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Banket_SCL;ME1;;;SCL;2;12;60;22;S1079/6/7;;No;67;0;0;;0;;;;;0;3;0;0;115;0;1360;18;11;2791,91;YES;0;0;0;0;0;0;0;0;0;0;0;0;41,71;20,01;;12/04/2018;4/26/2019;-176,425;30,399,997;1260;Rainfed;READY_FOR_ANALYSIS;SeedCo;Private;Zimbabwe;SeedCo (Zimbabwe)
S18_2_ZW_SCL5Banket_SCL15TGx 2001-24FM3;-656336549;Zimbabwe;2018;2;PAT-048;S18_2_ZW_SCL5;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Banket_SCL;ME1;;;SCL;3;13;61;15;TGx 2001-24FM;;No;128;0;0;;0;;;;;0;4;0;0;110;0;1140;14;10;2369,1;YES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;12/04/2018;4/26/2019;-176,425;30,399,997;1260;Rainfed;READY_FOR_ANALYSIS;International Institute of Tropical Agriculture (IITA);Public;Zambia;IITA (Zambia)
S18_2_ZW_SCL5Banket_SCL3TIKOLORE3;-852789085;Zimbabwe;2018;2;PAT-048;S18_2_ZW_SCL5;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Banket_SCL;ME1;;;SCL;3;13;62;3;TIKOLORE;;No;86;0;0;;0;;;;;0;4;0;0;75;0;660;12;10;1373,1;YES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;12/04/2018;4/26/2019;-176,425;30,399,997;1260;Rainfed;READY_FOR_ANALYSIS;Department of Agricultural Research Services (DARS);Public;Malawi;DARS (Malawi)
S18_2_ZW_SCL5Banket_SCL20TGx 2014-5GM3;1631692418;Zimbabwe;2018;2;PAT-048;S18_2_ZW_SCL5;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Banket_SCL;ME1;;;SCL;3;13;63;20;TGx 2014-5GM;;No;85;0;0;;0;;;;;0;1;0;0;80;0;830;17;10;1721,06;YES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;12/04/2018;4/26/2019;-176,425;30,399,997;1260;Rainfed;READY_FOR_ANALYSIS;International Institute of Tropical Agriculture (IITA);Public;Zambia;IITA (Zambia)
S18_2_ZW_SCL5Banket_SCL23S1180/5/543;-2035874543;Zimbabwe;2018;2;PAT-048;S18_2_ZW_SCL5;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Banket_SCL;ME1;;;SCL;3;13;64;23;S1180/5/54;;No;124;0;0;;0;;;;;0;2;0;0;95;0;1610;16;10;3319,93;YES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;12/04/2018;4/26/2019;-176,425;30,399,997;1260;Rainfed;READY_FOR_ANALYSIS;SeedCo;Private;Zimbabwe;SeedCo (Zimbabwe)
S18_2_ZW_SCL5Banket_SCL24S1187/5/373;-781703856;Zimbabwe;2018;2;PAT-048;S18_2_ZW_SCL5;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Banket_SCL;ME1;;;SCL;3;13;65;24;S1187/5/37;;No;125;0;0;;0;;;;;0;1;0;0;90;0;1610;16;11;3294,02;YES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;12/04/2018;4/26/2019;-176,425;30,399,997;1260;Rainfed;READY_FOR_ANALYSIS;SeedCo;Private;Zimbabwe;SeedCo (Zimbabwe)
S18_2_ZW_SCL5Banket_SCL1Makwacha3;-1135132344;Zimbabwe;2018;2;PAT-048;S18_2_ZW_SCL5;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Banket_SCL;ME1;;;SCL;3;14;66;1;Makwacha;;No;63;0;0;;0;;;;;0;1;0;0;110;0;1100;16;11;2258,16;YES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;12/04/2018;4/26/2019;-176,425;30,399,997;1260;Rainfed;READY_FOR_ANALYSIS;Department of Agricultural Research Services (DARS);Public;Malawi;DARS (Malawi)
S18_2_ZW_SCL5Banket_SCL14SC SAGA3;-1598988696;Zimbabwe;2018;2;PAT-048;S18_2_ZW_SCL5;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Banket_SCL;ME1;;;SCL;3;14;67;14;SC SAGA;;Yes;12;0;0;;0;;;;;0;5;0;0;85;0;890;16;10;1843,43;YES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;12/04/2018;4/26/2019;-176,425;30,399,997;1260;Rainfed;READY_FOR_ANALYSIS;SeedCo;Private;Zimbabwe;SeedCo (Zimbabwe)
S18_2_ZW_SCL5Banket_SCL25S1146/5/253;1107320666;Zimbabwe;2018;2;PAT-048;S18_2_ZW_SCL5;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Banket_SCL;ME1;;;SCL;3;14;68;25;S1146/5/25;;No;123;0;0;;0;;;;;0;1;0;0;90;0;1180;19;11;2427,82;YES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;12/04/2018;4/26/2019;-176,425;30,399,997;1260;Rainfed;READY_FOR_ANALYSIS;SeedCo;Private;Zimbabwe;SeedCo (Zimbabwe)
S18_2_ZW_SCL5Banket_SCL30SC SENTINEL3;1964746605;Zimbabwe;2018;2;PAT-048;S18_2_ZW_SCL5;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Banket_SCL;ME1;;;SCL;3;14;69;30;SC SENTINEL;;Yes;102;0;0;;0;;;;;0;2;0;0;115;0;1400;21;9;2925,52;YES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;12/04/2018;4/26/2019;-176,425;30,399,997;1260;Rainfed;READY_FOR_ANALYSIS;SeedCo;Private;Zimbabwe;SeedCo (Zimbabwe)
S18_2_ZW_SCL5Banket_SCL12S1150/5/223;1578003502;Zimbabwe;2018;2;PAT-048;S18_2_ZW_SCL5;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Banket_SCL;ME1;;;SCL;3;14;70;12;S1150/5/22;;No;92;0;0;;0;;;;;0;1;0;0;100;0;1470;15;11;3014,34;YES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;12/04/2018;4/26/2019;-176,425;30,399,997;1260;Rainfed;READY_FOR_ANALYSIS;SeedCo;Private;Zimbabwe;SeedCo (Zimbabwe)
S18_2_ZW_SCL5Banket_SCL21MRI DINA3;-998859101;Zimbabwe;2018;2;PAT-048;S18_2_ZW_SCL5;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Banket_SCL;ME1;;;SCL;3;15;71;21;MRI DINA;;No;11;0;0;;0;;;;;0;3;0;0;100;0;1016;12;9;2132,43;YES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;12/04/2018;4/26/2019;-176,425;30,399,997;1260;Rainfed;READY_FOR_ANALYSIS;MRI/Syngenta (Synergy Agribusiness Zambia Limited);Private;Zambia;MRI/Syngenta_Synergy Ag. (Zambia)
S18_2_ZW_SCL5Banket_SCL5TGx 1987-62F3;-2086318212;Zimbabwe;2018;2;PAT-048;S18_2_ZW_SCL5;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Banket_SCL;ME1;;;SCL;3;15;72;5;TGx 1987-62F;;No;21;0;0;;0;;;;;0;3;0;0;85;0;1070;12;9;2231,01;YES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;12/04/2018;4/26/2019;-176,425;30,399,997;1260;Rainfed;READY_FOR_ANALYSIS;International Institute of Tropical Agriculture (IITA);Public;Nigeria;IITA (Nigeria)
S18_2_ZW_SCL5Banket_SCL29CLARK-63K3;-1984839894;Zimbabwe;2018;2;PAT-048;S18_2_ZW_SCL5;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Banket_SCL;ME1;;;SCL;3;15;73;29;CLARK-63K;;No;9;0;0;;0;;;;;0;1;0;0;75;0;750;12;11;1534,48;YES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;12/04/2018;4/26/2019;-176,425;30,399,997;1260;Rainfed;READY_FOR_ANALYSIS;Ethiopian Institute of Agricultural Research (EIAR);Public;Ethiopia;EIAR (Ethiopia)
S18_2_ZW_SCL5Banket_SCL9Panorama 3583;-1244175809;Zimbabwe;2018;2;PAT-048;S18_2_ZW_SCL5;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Banket_SCL;ME1;;;SCL;3;15;74;9;Panorama 358;;No;121;0;0;;0;;;;;0;1;0;0;130;0;1020;12;9;2136,14;YES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;12/04/2018;4/26/2019;-176,425;30,399,997;1260;Rainfed;READY_FOR_ANALYSIS;Semillas Panorama SAS;Private;Colombia;S. Panorama (Colombia)
S18_2_ZW_SCL5Banket_SCL19TGx 2014-21FM3;-739927920;Zimbabwe;2018;2;PAT-048;S18_2_ZW_SCL5;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Banket_SCL;ME1;;;SCL;3;15;75;19;TGx 2014-21FM;;No;132;0;0;;0;;;;;0;1;0;0;90;0;1390;15;10;2866,28;YES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;12/04/2018;4/26/2019;-176,425;30,399,997;1260;Rainfed;READY_FOR_ANALYSIS;International Institute of Tropical Agriculture (IITA);Public;Zambia;IITA (Zambia)
S18_2_ZW_SCL5Banket_SCL2NASOKO3;933406129;Zimbabwe;2018;2;PAT-048;S18_2_ZW_SCL5;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Banket_SCL;ME1;;;SCL;3;16;76;2;NASOKO;;No;64;0;0;;0;;;;;0;1;0;0;110;0;1250;17;11;2566,09;YES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;12/04/2018;4/26/2019;-176,425;30,399,997;1260;Rainfed;READY_FOR_ANALYSIS;Department of Agricultural Research Services (DARS);Public;Malawi;DARS (Malawi)
S18_2_ZW_SCL5Banket_SCL18TGx 2014-16FM3;-69032313;Zimbabwe;2018;2;PAT-048;S18_2_ZW_SCL5;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Banket_SCL;ME1;;;SCL;3;16;77;18;TGx 2014-16FM;;No;131;0;0;;0;;;;;0;4;0;0;120;0;1100;15;10;2270,8;YES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;12/04/2018;4/26/2019;-176,425;30,399,997;1260;Rainfed;READY_FOR_ANALYSIS;International Institute of Tropical Agriculture (IITA);Public;Zambia;IITA (Zambia)
S18_2_ZW_SCL5Banket_SCL13SC SIGNAL3;1167920405;Zimbabwe;2018;2;PAT-048;S18_2_ZW_SCL5;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Banket_SCL;ME1;;;SCL;3;16;78;13;SC SIGNAL;;Yes;103;0;0;;0;;;;;0;1;0;0;125;0;1330;15;12;2702,8;YES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;12/04/2018;4/26/2019;-176,425;30,399,997;1260;Rainfed;READY_FOR_ANALYSIS;SeedCo;Private;Zimbabwe;SeedCo (Zimbabwe)
S18_2_ZW_SCL5Banket_SCL7Kaleya3;1590869343;Zimbabwe;2018;2;PAT-048;S18_2_ZW_SCL5;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Banket_SCL;ME1;;;SCL;3;16;79;7;Kaleya;;No;56;0;0;;0;;;;;0;1;0;0;105;0;1290;12;9;2701,59;YES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;12/04/2018;4/26/2019;-176,425;30,399,997;1260;Rainfed;READY_FOR_ANALYSIS;ZamSeed;Private;Zambia;ZamSeed (Zambia)
S18_2_ZW_SCL5Banket_SCL22S1079/6/73;-848199065;Zimbabwe;2018;2;PAT-048;S18_2_ZW_SCL5;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Banket_SCL;ME1;;;SCL;3;16;80;22;S1079/6/7;;No;67;0;0;;0;;;;;0;1;0;0;100;0;1230;19;11;2525,03;YES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;12/04/2018;4/26/2019;-176,425;30,399,997;1260;Rainfed;READY_FOR_ANALYSIS;SeedCo;Private;Zimbabwe;SeedCo (Zimbabwe)
S18_2_ZW_SCL5Banket_SCL27SCS-13;-246978958;Zimbabwe;2018;2;PAT-048;S18_2_ZW_SCL5;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Banket_SCL;ME1;;;SCL;3;17;81;27;SCS-1;;No;13;0;0;;0;;;;;0;1;0;0;85;0;1270;18;11;2607,15;YES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;12/04/2018;4/26/2019;-176,425;30,399,997;1260;Rainfed;READY_FOR_ANALYSIS;Ethiopian Institute of Agricultural Research (EIAR);Public;Ethiopia;EIAR (Ethiopia)
S18_2_ZW_SCL5Banket_SCL26SSS5003;1441599619;Zimbabwe;2018;2;PAT-048;S18_2_ZW_SCL5;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Banket_SCL;ME1;;;SCL;3;17;82;26;SSS500;;No;127;0;0;;0;;;;;0;1;0;0;60;0;1050;15;11;2150,69;YES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;12/04/2018;4/26/2019;-176,425;30,399,997;1260;Rainfed;READY_FOR_ANALYSIS;Sensako;Private;South Africa;Sensako (South Africa)
S18_2_ZW_SCL5Banket_SCL8Panorama 29 I3;956418655;Zimbabwe;2018;2;PAT-048;S18_2_ZW_SCL5;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Banket_SCL;ME1;;;SCL;3;17;83;8;Panorama 29 I;;No;119;0;0;;0;;;;;0;1;0;0;155;0;1113;12;9;2336,02;YES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;12/04/2018;4/26/2019;-176,425;30,399,997;1260;Rainfed;READY_FOR_ANALYSIS;Semillas Panorama SAS;Private;Colombia;S. Panorama (Colombia)
